packet_size,src_port,dest_port,duration,protocol_type,true_label
1128,27274,443,1.6847329430181364,0,0
1531,48639,22,1.4527810015382598,0,0
1891,35181,53,4.622042731528504,0,0
1539,63533,53,4.263502542056576,0,0
1278,1534,80,5.537088356822327,0,0
1100,17244,53,0.9767110708037189,0,0
1638,7842,443,0.5401713475165433,0,0
1893,55819,443,5.730784389728444,0,0
11083,26,64205,115.93398686781434,2,1
1505,28645,22,1.9192961061121834,0,0
1573,36366,53,0.06500448213177921,0,0
1520,39863,443,3.615222691575594,0,0
1407,4873,53,5.2635285941332635,0,0
1833,59598,22,2.7327728392173674,0,0
1266,3315,53,4.610109890232231,0,0
1787,58577,53,5.21802501062285,0,0
9665,254,50696,212.21967405075785,3,1
1586,14371,22,3.831123942501605,1,0
1925,51085,80,4.944788081349697,1,0
1224,32773,53,5.112892616798448,0,0
1670,48382,53,5.9325065017383745,0,0
1536,38284,443,3.4921451648362,0,0
1537,46158,80,1.2048625087731508,0,0
13009,912,53347,283.42776417988415,3,1
1521,23778,53,0.6099424139884787,0,0
11017,951,60031,249.2410636376738,3,1
1746,59012,443,3.890927245736884,0,0
1728,58898,80,2.1870772708278365,0,0
1536,31892,80,3.8492240248404044,1,0
1595,39429,53,4.076116911745158,0,0
1258,56937,443,2.0067207635575293,0,0
1301,55667,443,4.96134964784974,1,0
1722,21495,443,2.0922195410569313,0,0
1430,24851,80,1.669913438337573,1,0
2001,35952,443,1.7251334886360215,0,0
1756,9408,443,3.40402820553824,0,0
1370,54863,80,0.7368301579018798,0,0
2036,44314,80,5.5354696402506995,0,0
1791,21036,22,3.435827120617361,0,0
1468,55423,443,3.155144187951137,0,0
7350,36,62390,180.39699638665027,2,1
1618,23328,53,5.122438285920771,1,0
1456,13286,443,5.213603355570255,0,0
1468,29902,53,2.3033028275139946,1,0
18399,349,63376,42.83557908094609,3,1
1406,34675,443,4.156281520224508,1,0
1483,33293,53,3.551240774461113,0,0
1547,8994,53,1.8034054133642818,0,0
1521,38658,80,3.4331950707411094,0,0
1567,19064,53,5.2846132805619135,0,0
10634,281,49206,105.81297570992795,3,1
1265,21553,80,4.897475466446594,0,0
1354,60879,443,0.8104447646315168,0,0
1349,64949,53,5.37161962950602,0,0
10540,131,50272,37.49494868958859,2,1
1302,30082,443,1.3239916483069667,0,0
14023,966,52930,228.980699776368,3,1
12846,968,54736,263.8100275076074,2,1
1388,6727,80,0.3387740318415304,0,0
1526,56138,443,5.961226954152184,0,0
10340,504,49443,237.22630646187204,2,1
1628,65409,443,4.682285457470262,0,0
1441,23486,22,5.1215149893055365,1,0
11357,222,51110,204.6618975610479,2,1
15714,820,56377,216.03202792817135,2,1
1532,53260,22,5.958141760824967,0,0
1548,36910,443,4.345447621077153,0,0
1503,5666,443,3.4828241937315636,0,0
1479,56055,53,0.7863759631998658,0,0
1130,12495,22,0.969704301274867,0,0
16019,438,59664,180.84318869954805,2,1
1303,51006,443,3.0831295573193414,1,0
1452,15087,22,3.4078299488452464,0,0
1656,55470,80,2.455202747244902,0,0
1246,29464,53,4.854693998015636,0,0
11681,932,58985,176.48339386041343,3,1
1772,17812,53,5.6514827473163844,0,0
1566,35428,80,0.9559477741656662,0,0
1332,51683,80,0.4667095907204319,0,0
1449,5321,443,5.783123322070176,1,0
10927,716,63848,91.49487970427083,2,1
1607,39081,80,2.596884362055344,0,0
1618,64893,80,2.3220528700699035,0,0
1624,36521,22,4.57694462861573,0,0
1414,55792,53,5.964286513811343,1,0
1224,18350,53,5.545079403770544,0,0
2146,22709,22,5.336880727085039,1,0
1644,12990,443,1.339271251734566,0,0
8308,361,63964,176.91489193912992,2,1
1723,53017,22,4.902477502643094,0,0
14679,739,53741,245.0450934182412,3,1
1769,65260,443,3.9444075006151045,0,0
1346,56652,443,4.481266623658834,0,0
16656,509,49436,250.37593612177548,3,1
1628,63972,53,1.6190046199338484,0,0
1582,16075,443,1.0035862642914923,0,0
1559,32195,80,1.0356958464846557,0,0
1253,58066,80,1.7522222803195657,0,0
1423,59282,80,2.420249653287103,0,0
8304,778,59464,173.2999602347051,3,1
15395,435,55656,271.70183986963417,2,1
1406,48499,53,1.7134474819548884,0,0
7358,614,54600,202.98110742362903,2,1
1658,59620,53,1.0193508233534798,0,0
1532,15998,22,5.704431006855276,0,0
2021,33987,443,1.7828145029760223,0,0
1517,20219,80,2.998457126482497,0,0
10037,366,63867,76.03941680706404,2,1
1975,4559,443,2.620326174929686,0,0
1260,2683,22,2.492670912412467,0,0
1702,34956,22,3.6019137067308913,0,0
1290,14912,80,4.053104721322879,1,0
14694,272,49216,96.25582918218188,3,1
1101,63838,80,4.346777736519639,0,0
1144,17967,53,1.1741249049197322,1,0
1723,24477,53,2.9160422235361505,0,0
7906,208,52318,181.729685522205,3,1
1658,40352,80,3.4746838979056003,1,0
1377,28239,80,4.309423784320248,1,0
1805,42600,53,4.000144522281664,0,0
11616,962,51766,160.3797713428085,3,1
1005,11081,22,2.239597985616171,0,0
1386,64139,22,4.489256100055649,0,0
1890,26677,53,4.871303667134152,0,0
1265,25548,22,1.416921192005245,0,0
1420,47146,22,5.5546711694237345,0,0
1472,34617,22,5.035063033545425,0,0
1590,62355,80,3.9031909497974415,0,0
1743,38346,53,5.388115059224309,0,0
1605,16280,22,0.2758008949272313,0,0
14204,888,51216,199.62000271856633,3,1
13755,902,50787,88.89457071208415,2,1
843,22572,443,1.1493516811070736,0,0
1253,47129,80,4.050015470423445,1,0
1636,16969,443,3.8718450071072503,0,0
1907,8464,80,3.4648087915594945,0,0
1710,21157,80,0.6974039718688902,0,0
12336,974,65349,82.69103151522813,3,1
1641,60123,53,0.7071366052998491,0,0
1852,22851,443,5.392094923628446,0,0
1766,51454,22,1.0588700665023065,0,0
1456,29481,53,4.087325077255016,0,0
1279,2997,53,5.561053328724689,0,0
1926,44172,22,1.999547428033775,0,0
1637,36821,80,4.225440894938065,0,0
11619,674,64767,296.9996443287838,3,1
1267,10014,53,3.0900369307351783,0,0
2054,23130,443,1.7868622020525446,0,0
14030,783,49937,91.57871657089906,2,1
1246,23730,443,1.9540290702800214,0,0
1419,43749,80,1.4024493230692168,0,0
1220,46121,53,0.7633209314028254,0,0
1154,28409,22,5.0217522229129035,1,0
1524,27937,443,4.138176409017039,1,0
1781,63625,53,3.9262827231779664,0,0
1722,55949,443,4.314512456954631,1,0
1368,42412,80,0.5855472456533349,1,0
1265,10495,443,1.697379575942682,0,0
1459,39215,80,3.1672744763911633,1,0
1572,2764,443,0.6915508594190849,0,0
1521,57405,53,2.7200074675426618,0,0
1548,49317,53,2.7311952351851403,0,0
10485,146,64711,289.37379335201774,2,1
1176,10878,443,2.7497634666110944,0,0
1581,65162,22,0.9077523593107991,0,0
11460,552,49876,77.97963835471325,2,1
1374,64102,443,4.200119264420712,0,0
1473,56815,80,2.2430313283369188,0,0
1848,40047,22,4.894364434992414,0,0
1464,10667,80,0.3681210585474892,1,0
12283,742,50627,272.2245156067091,2,1
1503,36224,80,3.4790374783398867,0,0
1565,45889,80,3.9750122935599523,0,0
1330,57546,53,0.40428762111485267,0,0
7728,423,63975,260.54001519596795,2,1
1206,35678,80,5.339265921359308,0,0
1796,43405,22,1.345687580366656,0,0
1471,16179,53,2.140586135274096,1,0
1620,52566,80,1.6716689006167904,1,0
1340,58109,80,2.0840989630233295,0,0
1562,53736,22,5.214071233848604,0,0
1651,58600,80,3.7890246038093935,0,0
1432,47809,22,3.1826662376030357,0,0
1772,12119,22,4.7233979335708245,0,0
1057,23126,80,5.123783637104993,0,0
1212,58500,80,2.9342110765281677,0,0
1508,32770,53,0.8767283188593531,1,0
13108,723,60558,274.2429108497098,3,1
1275,20275,443,3.6694387172161793,0,0
1335,33274,80,4.670760969070294,0,0
1577,6080,80,4.357608848952426,0,0
1371,53213,80,5.853227959134144,0,0
1352,32359,53,3.2636392615846557,0,0
1410,27950,53,1.159180288500599,0,0
1625,46201,443,3.6644964472935526,0,0
1488,58434,443,0.5529690609967557,0,0
1723,48048,53,4.5458658953357,0,0
1621,29314,22,3.241413541158548,0,0
1088,35899,443,4.716553493492922,0,0
1355,14131,80,4.98295844498574,0,0
1536,14453,80,1.524030176008939,0,0
14349,98,60505,76.3652945902914,2,1
1431,43711,443,5.219661973216926,0,0
14765,75,63364,178.53272318632514,3,1
1062,51979,443,2.9037018372762957,0,0
1452,23236,22,1.470711299501382,0,0
1418,22354,22,2.154742604040425,0,0
1040,60843,22,5.178702199134793,1,0
1652,25533,80,1.8564500301681996,0,0
8369,967,59179,277.38009984803966,3,1
15077,287,60336,202.40172108413853,2,1
1463,61841,53,1.8279803971279343,0,0
1270,21623,80,1.9321867596718856,0,0
1256,26796,443,4.656101219309192,0,0
1039,44099,22,5.10965858656421,0,0
1542,43209,53,4.774107969959634,0,0
1517,3963,80,3.8817878241013175,0,0
1549,37624,443,4.217291542202596,0,0
1511,9550,443,2.320574846997215,0,0
1380,54229,22,2.012475585078032,1,0
1908,42174,22,4.436754614597941,0,0
1173,10546,53,4.208939345533989,0,0
10161,785,61486,72.00337640664954,2,1
1954,39064,443,2.5263165825554896,0,0
15512,886,64960,60.512037984373265,3,1
14941,110,60708,171.4868534614391,3,1
1696,62734,443,0.1829523559094327,0,0
1577,19457,80,4.213183470696322,0,0
1425,7632,53,3.060261214228414,0,0
11748,983,55864,120.62110598822805,3,1
1473,16198,443,3.4637782431402893,0,0
1356,8573,53,3.481898765558556,0,0
10943,188,65469,257.2844333290619,2,1
1457,24632,22,5.799343698789506,0,0
1606,49868,53,4.905947163241025,0,0
1379,49389,53,4.230161079294973,0,0
1765,59939,22,1.4323265477149691,0,0
1580,7028,80,5.555861697239751,0,0
1650,26678,443,0.7931784705316459,0,0
12619,629,52831,195.50810483802297,3,1
1337,3550,443,5.816954183739298,0,0
10801,820,63928,152.73621503061275,2,1
1549,7326,443,4.799116275576179,0,0
1504,3327,53,1.7740696320705034,0,0
11976,691,60502,56.97113228514004,3,1
1959,31199,80,5.4548761568590205,1,0
773,58311,53,5.40741164546215,0,0
1286,59263,443,1.2856641577366847,0,0
1256,49306,53,1.9949287991036517,0,0
1450,34079,80,2.6800642701610213,0,0
14280,295,49790,50.1089204610396,2,1
14762,660,63872,159.08683062852592,3,1
1589,2249,53,0.8453379807449778,1,0
15319,529,58400,231.2617080784735,2,1
1624,15925,80,2.3089413944186052,1,0
13797,486,54781,68.37536829685475,2,1
2046,60904,443,0.47223956804893613,1,0
1589,63010,22,1.2359769607559141,1,0
15713,956,56465,163.8651562338885,2,1
1692,12414,443,4.2540368452218384,1,0
15595,447,52414,197.73263742846325,3,1
1354,7953,53,0.0519644475938848,0,0
1706,12976,53,5.931593266072827,0,0
7974,462,62638,199.92465957743724,3,1
8694,299,53435,218.77479918184844,3,1
1637,20683,53,4.007036268676233,0,0
1442,40032,53,0.9821991993677324,0,0
1531,4382,443,1.2753944360673228,0,0
1510,24429,443,4.152403582685154,0,0
1611,39893,53,3.066933571333685,1,0
1795,63068,80,4.444497679877618,1,0
1162,18526,22,3.5373576885939038,0,0
1635,58825,53,4.765917284169438,0,0
1555,46726,53,2.077542761625879,1,0
14279,973,55155,107.66411931699228,2,1
1182,9295,443,4.374198541519504,0,0
1330,21239,22,2.226936633736405,1,0
1509,35745,80,4.818510774141438,0,0
1370,22158,80,3.239348517813452,0,0
1669,63181,80,3.5872652762110633,0,0
1296,45676,53,4.685632741769362,0,0
1774,58671,53,5.983118744962768,0,0
10015,901,54299,163.19747770788572,3,1
1169,20952,22,3.0440677869460355,0,0
962,46344,80,5.245297759927817,0,0
1926,39073,80,0.4997312998124115,0,0
1442,30912,443,4.106328914790384,0,0
1162,47327,53,5.55268853149046,1,0
1452,21472,53,3.4843533049494466,0,0
1055,4862,80,1.9941984810960338,0,0
1826,6060,443,3.4963660779480854,0,0
1493,27000,22,0.1787686779190023,0,0
22834,80,49604,50.39884198495977,3,1
1407,28762,80,2.5791556330152443,0,0
1630,20195,53,2.6168639368352227,0,0
14605,646,60640,151.34124791004058,3,1
1185,27389,80,5.373476073093893,0,0
1337,16982,80,5.072135180083457,0,0
1459,23173,53,0.6959507109817158,0,0
1123,49485,22,1.1128586931049675,0,0
1441,51265,53,5.81461232223543,0,0
11605,853,61517,190.60375067551544,2,1
10915,929,51469,174.39106577345922,2,1
1430,60254,443,4.884084233737535,0,0
1544,49950,443,3.502376158006738,1,0
9456,460,49504,88.78945431479107,3,1
1277,38945,80,5.219781233459348,0,0
9713,51,59312,299.64158967484565,3,1
1742,25704,53,4.12776575243207,1,0
1425,13330,53,2.0388670799362947,0,0
1636,59975,80,2.015449751730998,0,0
1809,22057,80,0.36406093556836244,0,0
17106,359,59424,34.934388979356385,3,1
1352,13298,22,3.7988106027902893,0,0
2229,64164,53,4.217341798830021,0,0
1395,2005,53,3.5071780288188985,0,0
945,55891,22,1.4766894461220825,1,0
2038,12953,53,0.7903190925979191,0,0
8470,49,62425,295.1530677275032,2,1
1838,29037,80,4.667893760560328,0,0
1674,13545,22,5.276096855031143,1,0
9756,611,64154,152.59883545641475,2,1
1572,21317,443,1.6531590199511454,0,0
1545,24964,80,3.923754146018783,1,0
1536,17473,443,2.6043047612730286,0,0
1946,44405,53,5.36539056918494,1,0
1346,25848,22,3.3484660429290383,0,0
1269,11228,443,4.972297881488037,1,0
1253,36814,53,5.541095388202949,0,0
1335,40903,80,4.398568050453526,0,0
1534,15265,80,4.718607491090148,1,0
1908,19704,80,2.6957714514903617,0,0
1656,4304,53,1.9787186976249302,0,0
1341,6031,22,1.036688357434988,0,0
8248,199,63939,241.96837547648937,3,1
1646,53666,80,0.9766942445279932,0,0
1233,58260,53,0.301980997484665,0,0
1381,11436,22,4.329762410906067,0,0
15463,358,50481,128.5538269419855,2,1
2481,30544,53,0.451172003911906,0,0
1445,3720,443,4.133088016573864,0,0
1473,1279,443,0.6446245940832863,0,0
10848,214,65005,262.56449759662974,2,1
1370,44833,22,0.0934974074968976,1,0
1616,40263,22,4.644746921644793,0,0
1320,41755,53,0.6387661950348827,1,0
1596,47134,22,3.0485963899610913,1,0
1860,3252,80,4.058291398365934,0,0
1467,31188,53,2.1036869116090817,0,0
1445,48674,80,5.890576092625485,0,0
1618,24421,443,1.6596823225972352,0,0
10282,168,62417,209.1489805542005,3,1
1546,1429,53,4.707272306074315,1,0
1404,43864,443,2.3012039394083765,0,0
1882,23381,80,1.7272679350660278,0,0
11109,339,64447,102.24314394404256,3,1
1156,54884,22,4.431519250797765,0,0
1918,36010,80,4.195445922100518,0,0
5323,163,52640,240.44972155218528,3,1
1794,16885,53,0.9284787811910951,0,0
1243,35043,80,1.053180062863437,0,0
1818,46535,443,4.5281286117339805,0,0
1280,63837,22,1.008603935855707,0,0
1000,40333,80,2.062388277235908,0,0
1211,2043,22,0.5357083166154629,1,0
10785,388,53079,128.75889602013,3,1
1774,54456,53,1.1044227542011094,0,0
1279,21748,53,1.59958963886984,0,0
1618,52533,22,5.47505855479365,0,0
1590,18213,443,4.557343881443514,0,0
1187,65169,443,2.5292482635670557,0,0
1256,23865,53,2.931349555207346,1,0
1659,34313,80,2.568391899456684,0,0
7659,154,55099,125.6286180354855,2,1
1519,52404,22,3.7611457172111415,0,0
1403,45773,443,5.01175482485089,0,0
1288,12687,443,0.40643297097001435,0,0
11588,273,63431,168.7589003328758,3,1
1939,36207,53,1.4433036828700225,1,0
1933,4489,22,2.575041763732575,0,0
1400,35171,80,0.5745201333011799,0,0
1503,10620,53,5.377899616911912,0,0
1797,7081,22,1.9029237355928945,0,0
1773,49995,443,1.387153282821603,0,0
1575,2238,53,5.957509712348547,0,0
1782,43780,53,5.180932591185063,0,0
1616,8943,80,5.369940210467788,0,0
1611,55045,22,4.575166602521397,0,0
1963,9822,53,5.232535009992808,0,0
977,53466,80,4.435028594540852,1,0
13214,30,57584,63.172793077172145,2,1
11642,69,53356,213.6297381025842,2,1
1408,18634,22,4.9006895493638885,1,0
1628,29828,53,5.783938637442073,0,0
1519,43856,53,4.1845781605533166,0,0
1707,65503,22,3.9126762435871343,0,0
1899,34764,53,0.4572963580849543,0,0
1403,28783,80,5.302693791171484,0,0
5345,672,49327,54.38751700492769,2,1
1869,7577,22,1.500751922972409,0,0
1151,4914,53,1.2512815339906946,1,0
1079,11553,80,4.968783506845136,1,0
1640,54389,80,2.914887387368896,0,0
5367,754,62182,81.82082645971533,3,1
9814,179,50946,270.14987266612536,3,1
1903,59061,80,2.645789452086298,0,0
1242,3270,22,1.9534861290847938,0,0
1641,14030,22,0.7560022760208702,1,0
1280,2021,53,4.0821589598698775,0,0
1405,36796,80,2.6560168282936973,0,0
12949,106,57368,252.6405532187566,2,1
1444,43619,53,3.4573899699871697,1,0
1273,37793,443,3.580394760271407,0,0
1396,52974,53,5.409652901121132,0,0
1287,3152,80,1.5760591318902304,0,0
1131,9100,443,5.9937106237840805,1,0
1130,64644,53,0.7006559034620895,1,0
1218,7728,443,5.028468324574005,0,0
1527,50261,53,5.4355957903923136,0,0
1667,13836,53,1.4150411252684945,0,0
1498,48829,22,0.09580192758054107,0,0
1619,11707,443,3.0461733506368582,0,0
1548,57319,80,3.7717061808443892,0,0
12458,264,60674,174.4113548094454,2,1
1402,1088,53,1.5159098218364921,0,0
1628,60471,22,1.4339319139057665,0,0
1875,1927,22,4.177378366888937,0,0
1463,16956,53,1.3022501919949203,0,0
9816,619,50448,145.04222452690425,3,1
1348,51622,80,1.4632620989960097,0,0
1770,17316,80,0.21496568233300267,0,0
2010,54294,53,4.425437515908534,0,0
1602,33524,22,0.6407954104659818,0,0
12725,540,56984,230.10258698447603,3,1
1348,29197,22,0.07416048840691022,1,0
1584,61102,53,1.0398582096547448,0,0
1967,7098,443,5.295608898889537,0,0
10750,674,52216,295.10288846588185,3,1
1179,56650,443,1.6325961093106542,1,0
1454,23067,22,1.255897842528463,0,0
1292,34505,53,0.78837641285261,1,0
1951,28907,22,4.570185236909475,0,0
1367,37551,22,3.876810634421883,0,0
1597,42314,80,0.3825351961057977,0,0
1453,50879,443,5.641968523733275,1,0
1084,25520,443,0.13318571144509544,0,0
1458,31567,53,1.9708847775012936,0,0
1582,28477,443,1.9875966285153468,1,0
1393,64889,443,2.234338815676185,0,0
1175,5698,80,2.3894033379462223,0,0
15753,111,61837,60.6811502325619,2,1
1472,25110,80,2.0009378758910112,0,0
1508,61257,53,0.741662228505131,0,0
1580,9655,443,4.188985085147997,1,0
11711,85,57454,58.51012774072561,3,1
1153,56709,53,3.483952267472082,0,0
17843,234,55205,164.95441118480966,3,1
11482,635,57744,50.593976338493746,2,1
1547,18265,22,0.6343428898407385,0,0
1559,22735,53,1.4917188178152072,1,0
1717,24116,53,1.636624967409797,0,0
1948,58394,80,5.875717409981574,0,0
1317,56707,53,2.4680791244842597,0,0
1576,28998,443,4.312169612177337,0,0
1756,55259,22,0.22307133060439738,1,0
13461,325,52851,68.03938457150397,2,1
14772,549,60466,60.55206134350421,3,1
1618,52054,22,2.0373042770182335,1,0
1709,47482,53,3.915495822643689,0,0
1781,4363,53,2.9106494367972244,1,0
1195,4709,53,3.4709815690394943,0,0
1164,45811,443,1.4492629227914402,0,0
9511,453,55860,156.8146404092518,2,1
1495,12127,80,4.883594377098995,0,0
13712,749,53422,167.82156336258586,2,1
1446,7844,443,2.3872059158676056,0,0
11714,954,58086,153.43802925329103,3,1
1037,41749,80,0.9876624168309883,0,0
11087,956,52221,97.00477766650582,2,1
14825,498,55557,130.65969283437732,3,1
14905,94,58154,31.92442576372772,2,1
1161,62033,53,4.782933201156646,0,0
1457,44587,443,5.789879060858708,1,0
1144,33041,53,4.2193546881614274,1,0
1517,43144,80,1.459890357399533,0,0
1683,38948,80,0.41376889857273047,0,0
1601,63104,80,4.760810713347935,0,0
1381,28922,53,3.0867336694417298,0,0
1538,56759,53,2.133461115209794,0,0
1574,48946,22,3.3273571364316967,0,0
10826,932,59551,225.10969519963638,2,1
1994,12302,80,4.106609571213455,0,0
1448,2105,53,1.2391687687814832,0,0
1685,45876,22,3.60251902461018,1,0
1327,16840,443,1.0681124333577066,0,0
18128,270,51647,64.87904303478335,3,1
1595,19037,53,3.056745159814003,0,0
1614,10621,80,1.7334211780432782,0,0
2041,50548,53,5.227350883032837,0,0
1008,46616,80,3.4515098402906625,0,0
11270,623,50547,180.03509655346667,2,1
1552,60274,80,5.5240049667604465,0,0
1590,64961,22,3.7990584042596987,0,0
11853,745,59267,183.2481700077927,2,1
9374,397,56963,177.5919950746234,3,1
1452,26575,443,2.0258476909789493,0,0
1528,2011,53,3.219164826971253,0,0
12511,17,63609,206.04988291628607,3,1
1311,59921,53,5.078378563832558,0,0
16762,932,58323,259.1559040339726,3,1
1717,41867,22,2.0663472231796116,0,0
11189,741,61121,250.76137246291555,3,1
8223,880,56009,218.90702736298587,3,1
1924,33923,22,2.540172500583469,0,0
1399,10381,22,1.8159370358569793,0,0
1008,10130,53,2.456038394261661,0,0
1341,56259,53,4.2983161157148935,1,0
1518,47621,22,1.1622653029979748,0,0
1668,36781,443,1.8945110240547167,0,0
1744,62792,22,0.8033956740600994,0,0
1270,37937,443,5.800194934987361,0,0
13073,638,50706,100.70209726919533,2,1
1604,21617,80,2.303571118222009,0,0
1141,35664,443,0.3053280223281552,0,0
1284,52669,22,5.87112438513967,1,0
1551,4225,80,2.835085645456336,0,0
12805,41,62372,273.21900265523016,2,1
1732,24115,80,3.3739854209835562,0,0
1355,35752,22,1.46682632499511,0,0
1523,8765,80,3.9294869612678314,0,0
1216,47252,443,0.5123862553488988,1,0
11607,490,61046,51.46930218832492,3,1
1396,2937,80,2.2948500600088773,1,0
1792,60169,443,4.168791554140253,0,0
1422,23473,443,3.120941276004796,1,0
1357,13484,53,5.377713645498767,0,0
